Date,Ticker,Close,Daily Return,RSI,MA50,MA200,RollingVol20,MACD,MACD_Signal,MACD_Hist,Panic,Momentum,Volatility,RSI_Overbought,RSI_Oversold,MarketRegime,PrimarySignal,PatternBase,BaseScore,PatternKey,ScoreAdjustment,FinalScore,Future Close 5D,Future Return 5D,Success
2022-01-20,AMD,121.88999938964844,-0.0497388685608881,28.97687544149656,143.86079986572267,108.3395000076294,0.0322648605845811,-3.906867228117278,-2.189107079538549,-1.717760148578729,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,102.5999984741211,-0.15825745354106185,False
2022-01-21,AMD,118.80999755859376,-0.0252687000285295,28.049006457014823,143.25859985351562,108.51680000305176,0.0324663357332883,-4.798895430007093,-2.711064749632258,-2.087830680374835,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,105.23999786376952,-0.11421597486467334,False
2022-01-24,AMD,116.52999877929688,-0.0191902939664017,18.25202547518802,142.79179992675782,108.6856499862671,0.0320014618111466,-5.62496990185889,-3.2938457800775844,-2.3311241217813055,PANIC,,VOLATILE,,OVERSOLD,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,114.25,-0.01956576678263853,False
2022-01-25,AMD,111.12999725341795,-0.046340011863437,18.39757238399939,142.09419998168946,108.84839996337892,0.0287502869481885,-6.638846377290292,-3.962845899520126,-2.6760004777701663,PANIC,,VOLATILE,,OVERSOLD,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,116.77999877929688,0.05084137195643768,True
2022-01-27,AMD,102.5999984741211,-0.0732544546781502,18.18353999585689,140.47279983520508,109.12124992370606,0.0314140132240063,-8.543091920191827,-5.427406448001939,-3.115685472189888,PANIC,,VOLATILE,,OVERSOLD,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,120.08000183105467,0.17037040562278935,True
2022-02-03,AMD,120.08000183105467,-0.0218312174856573,39.66699180220069,136.72019973754882,109.98104991912842,0.0389282330738343,-6.501139784678244,-6.9235738053975195,0.4224340207192751,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,125.7699966430664,0.0473850326886005,True
2022-02-10,AMD,125.7699966430664,-0.0532932565688595,55.90831672418502,133.74639968872071,111.069349899292,0.0416245148223554,-2.2265365637518215,-4.586240981427381,2.3597044176755597,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,112.37000274658205,-0.10654364517885269,False
2022-02-11,AMD,113.18000030517578,-0.1001033368365339,47.579831108323376,133.0277996826172,111.21569988250732,0.0464900418039458,-2.883336116525655,-4.245660008447036,1.3623238919213811,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,113.83000183105467,0.005743077612000741,True
2022-02-16,AMD,117.69000244140624,-0.031118784401993,61.202673266799565,131.42139999389647,111.78894985198974,0.0480106599709049,-3.006383681251151,-3.670764164835049,0.6643804835838978,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,116.61000061035156,-0.009176665890480959,False
2022-02-17,AMD,112.37000274658205,-0.0452034971914698,55.090677890579066,130.7717999267578,111.96164985656738,0.0477894254883033,-3.4205548682966196,-3.620722305527363,0.2001674372307436,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,121.05999755859376,0.07733375989684259,True
2022-02-23,AMD,109.76000213623048,-0.0509295228010042,39.461739358245296,129.11879974365235,112.49439990997314,0.0478087622062492,-3.923479433753883,-3.6637266330717786,-0.2597528006821044,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,118.27999877929688,0.07762387461045832,True
2022-03-01,AMD,113.83000183105467,-0.0771038980800945,40.26237934743397,127.52479949951172,113.37284992218018,0.0468455399377646,-2.492207752735311,-3.126999964653015,0.6347922119177039,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,105.52999877929688,-0.07291577719621387,False
2022-03-03,AMD,111.9800033569336,-0.0532634045263956,40.55350183998189,126.65899948120118,113.77869991302492,0.0474170216777088,-2.5386468964729403,-2.8691437157305333,0.330496819257593,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,106.45999908447266,-0.04929455355404889,False
2022-03-04,AMD,108.41000366210938,-0.0318806892999005,46.27169121562641,125.94219955444336,113.93959991455078,0.0476740789664123,-3.0199926821375556,-2.8993135090119377,-0.1206791731256178,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,104.29000091552734,-0.03800389823270546,False
2022-03-07,AMD,102.9499969482422,-0.0503644177606048,41.717880037184656,125.12359939575197,114.06404991149904,0.0480712113280103,-3.798255668797097,-3.0791019409689695,-0.7191537278281275,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,102.25,-0.006799387751260673,False
2022-03-10,AMD,106.45999908447266,-0.0413327675925038,45.43488023158095,122.5113995361328,114.51689990997316,0.0490181220466145,-4.11408293207802,-3.564254640844904,-0.549828291233116,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,111.69000244140624,0.04912646441771746,True
2022-03-11,AMD,104.29000091552734,-0.0203832255082351,42.71087891821147,121.63199966430663,114.64664993286132,0.0480255312488456,-4.365933103821632,-3.7245903334402497,-0.6413427703813825,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,113.45999908447266,0.0879278750450181,True
2022-03-14,AMD,102.25,-0.0195608485724312,39.79591658884474,120.77399978637696,114.7657999420166,0.043031604735896,-4.676232506810152,-3.91491876811423,-0.7613137386959217,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,115.91999816894533,0.13369191363271712,True
2022-03-17,AMD,111.69000244140624,-0.0318973755531512,42.82212769737709,118.73059997558592,115.23344997406006,0.0454869765088893,-3.0845253389820897,-3.72816992446221,0.6436445854801205,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,120.52999877929688,0.07914760627324899,True
2022-03-30,AMD,119.22000122070312,-0.03254079385696,65.08987724941241,115.69580001831056,116.8935499572754,0.0377619851333071,1.1409643637814495,-0.4504624425306874,1.591426806312137,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,103.66999816894533,-0.13043115997768892,False
2022-03-31,AMD,109.33999633789062,-0.0828720414498435,55.0510042975808,115.31719985961914,117.03969993591308,0.0404862264737481,0.4443626380692507,-0.2714974264106998,0.7158600644799504,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,103.72000122070312,-0.05139926198479257,False
2022-04-01,AMD,108.19000244140624,-0.0105175958935519,56.04888157130078,115.0431999206543,117.15784996032716,0.039889727084121,-0.1982093112888634,-0.2568398033863325,0.0586304920974691,PANIC,,,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|,65,,0.0,65.0,101.0,-0.06645717976853002,False
2022-04-05,AMD,106.81999969482422,-0.033565539902707,39.82868986428644,114.6833999633789,117.40839996337893,0.0388221243270527,-1.0492494495966866,-0.4562631565104207,-0.5929862930862659,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,95.0999984741211,-0.10971729314909366,False
2022-04-06,AMD,103.66999816894533,-0.0294888741329168,40.3373442500471,114.53419998168944,117.50884994506836,0.0374527967708761,-1.7089292938612175,-0.7067963839805802,-1.0021329098806373,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,97.73999786376952,-0.05720073704942111,False
2022-04-08,AMD,101.0,-0.0262244619040767,31.368637631275448,114.36240005493164,117.68284996032716,0.036526789129346,-2.780742050230046,-1.3608674800412712,-1.4198745701887747,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,93.88999938964844,-0.07039604564704517,False
2022-04-11,AMD,97.37000274658205,-0.0359405668655242,29.532102740105685,114.20500015258789,117.74159996032716,0.0371440369956599,-3.491813672829281,-1.7870567185988733,-1.7047569542304075,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,96.93000030517578,-0.004518870586369676,False
2022-04-12,AMD,95.0999984741211,-0.0233131786836745,28.584438573751484,113.8220001220703,117.78169994354248,0.0334065391773407,-4.190211282950017,-2.267687631469102,-1.922523651480915,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,94.0199966430664,-0.011356486313178869,False
2022-04-14,AMD,93.05999755859376,-0.0478821404487727,19.616355996992112,112.84720001220704,117.81844993591308,0.0320736154345742,-5.027618629700939,-3.173490043724494,-1.854128585976445,PANIC,,VOLATILE,,OVERSOLD,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,88.13999938964844,-0.05286909840984605,False
2022-04-20,AMD,94.0199966430664,-0.0300217028056068,20.697674294817816,111.19699996948242,117.83024993896484,0.032816390994477,-5.393056660781326,-4.229473732733849,-1.163582928047477,PANIC,,VOLATILE,,OVERSOLD,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,84.91000366210938,-0.09689420661800094,False
2022-04-21,AMD,89.8499984741211,-0.0443522475838423,23.866991974711866,110.42940002441406,117.8267999267578,0.0337255542816801,-5.760194481530064,-4.535617882493092,-1.224576599036972,PANIC,,VOLATILE,,OVERSOLD,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,89.63999938964844,-0.0023372185647074985,False
2022-04-22,AMD,88.13999938964844,-0.019031709666252,23.513870781257907,109.53519989013672,117.8187999343872,0.0295363335104957,-6.118605014706745,-4.852215308935823,-1.266389705770922,PANIC,,VOLATILE,,OVERSOLD,BEAR,PANIC,PANIC|BEAR|VOLATILE,60,,0.0,60.0,85.5199966430664,-0.029725468172509838,False
2022-04-26,AMD,85.16000366210938,-0.0609769393585553,22.84354408604446,108.2732000732422,117.78949996948242,0.0325387908248578,-6.503589599540874,-5.386337997411768,-1.1172516021291052,PANIC,,VOLATILE,,OVERSOLD,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,91.12999725341795,0.07010325662967104,True
2022-04-29,AMD,85.5199966430664,-0.0459616552279651,32.02507954962833,106.40600006103516,117.75864994049071,0.0320787175291952,-6.527209159309251,-5.96341678820986,-0.5637923710993915,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,95.33999633789062,0.11482694200526938,True
2022-05-05,AMD,93.87000274658205,-0.0558237328965961,50.821672928528095,104.85899978637696,117.88499988555908,0.0420113906084869,-4.1088882444825,-5.352108336167161,1.2432200916846607,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,87.05999755859375,-0.07254719280634365,False
2022-05-09,AMD,86.36000061035156,-0.0941891763422501,40.54053869518615,103.7395997619629,117.87669986724852,0.0466727321435451,-3.837763374407374,-4.765393156338061,0.9276297819306878,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,94.23999786376952,0.0912459147490258,True
2022-05-18,AMD,96.27999877929688,-0.0604079473764621,55.40540372680066,101.08959976196287,117.58024990081788,0.0543411371980337,-1.240202432893895,-2.9329093966255133,1.6927069637316183,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,92.6500015258789,-0.03770250622602343,False
2022-05-20,AMD,93.5,-0.0327919543704271,53.236649371216,100.5427996826172,117.37549991607666,0.0536213211120829,-0.8948140405949374,-2.2017162556735737,1.3069022150786362,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,102.26000213623048,0.09368986241957736,True
2022-05-24,AMD,91.16000366210938,-0.0411275485985692,42.12433817478819,100.13659973144532,117.2181999206543,0.0523039678579962,-0.9346384199999987,-1.7155507326902737,0.7809123126902748,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,101.22000122070312,0.11035538782865566,True
2022-06-03,AMD,106.3000030517578,-0.0210884369035914,62.11530375131801,98.4797998046875,117.02789989471437,0.0479257641341573,2.2794007730843475,0.5233776108434152,1.7560231622409324,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,94.81999969482422,-0.10799626554426278,False
2022-06-08,AMD,101.9000015258789,-0.0321048375057793,57.973901136074545,97.52759994506836,117.00644992828369,0.0427413268322282,2.525331856551901,1.532356263856267,0.9929755926956338,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,89.30000305175781,-0.12365062105441825,False
2022-06-09,AMD,98.8000030517578,-0.0304219669057985,52.80633189792081,97.03899993896484,116.96219993591308,0.043444357053625,2.108469509367083,1.6475789129584304,0.4608905964086527,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,82.05000305175781,-0.1695344077188465,False
2022-06-10,AMD,94.81999969482422,-0.0402834335424928,51.7027865605296,96.55099990844728,116.89479991912842,0.0445749821304301,1.4403466674655476,1.606132463859854,-0.1657857963943063,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,81.56999969482422,-0.1397384522531617,False
2022-06-13,AMD,86.98999786376953,-0.082577534868755,41.02620634958295,96.10399993896483,116.79339992523194,0.0437019492509776,0.2758588627296205,1.3400777436338074,-1.0642188809041868,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,83.79000091552734,-0.03678580327422855,False
2022-06-16,AMD,82.05000305175781,-0.0811870073038848,30.617460261800872,94.76,116.41789993286132,0.0406827894800765,-2.1422777008369422,-0.0106623700713765,-2.1316153307655656,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,87.08000183105469,0.06130406571860711,True
2022-06-23,AMD,82.43000030517578,-0.0157611903859608,12.862025185660473,93.27559997558592,115.88429996490478,0.0397827796469843,-3.88333108875986,-2.0814774124832742,-1.8018536762765855,PANIC,,VOLATILE,,OVERSOLD,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,76.47000122070312,-0.07230376152380565,False
2022-06-27,AMD,86.16000366210938,-0.0105649764538385,24.253644924277538,92.8836001586914,115.68889999389648,0.0386528692952936,-3.5692648505161486,-2.6363439965901874,-0.9329208539259612,PANIC,,,,OVERSOLD,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|,65,,0.0,65.0,75.19999694824219,-0.12720527214516675,False
2022-06-28,AMD,80.77999877929688,-0.0624420224482704,21.41858267761387,92.63800018310548,115.56680000305175,0.0393037852449585,-3.863437537598117,-2.8817627047917735,-0.9816748328063428,PANIC,,VOLATILE,,OVERSOLD,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,75.3499984741211,-0.06721961360771198,False
2022-06-29,AMD,77.98999786376953,-0.0345382638980974,21.717538899606097,92.3200001525879,115.4327499771118,0.0396093852582836,-4.272451111478219,-3.159900386129063,-1.112550725349156,PANIC,,VOLATILE,,OVERSOLD,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,79.30000305175781,0.016797092240937832,True
2022-06-30,AMD,76.47000122070312,-0.0194896356545808,22.560835441775325,91.91080017089844,115.28644996643068,0.0396101933711555,-4.665467733634841,-3.4610138556302186,-1.2044538780046228,PANIC,,VOLATILE,,OVERSOLD,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,79.3499984741211,0.03766179164958941,True
2022-07-01,AMD,73.66999816894531,-0.0366157055977626,23.23463399873752,91.503800201416,115.1267999649048,0.0343115854370681,-5.143581082944678,-3.7975273010931105,-1.3460537818515674,PANIC,,VOLATILE,,OVERSOLD,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,76.94999694824219,0.04452285680494992,True
2022-07-11,AMD,76.94999694824219,-0.0302457665032171,42.22745395217665,90.4517999267578,114.4632999420166,0.0385446782876966,-4.687944338575377,-4.593794804346945,-0.0941495342284319,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,81.43000030517578,0.05821966906570401,True
2022-07-22,AMD,88.0999984741211,-0.0328246567568011,77.33991059237252,89.04519989013671,113.56349990844728,0.0336714881604059,-0.236451297256977,-2.257697657160405,2.021246359903428,PANIC,,VOLATILE,OVERBOUGHT,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,94.47000122070312,0.07230423220101628,True
2022-07-26,AMD,85.25,-0.0261594801413939,67.96082210354885,89.00139999389648,113.37699993133543,0.031848203428702,0.1107776846165222,-1.4130014752504807,1.523779159867003,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,99.29000091552734,0.16469209285076064,True
2022-08-03,AMD,98.08999633789062,-0.012085855237907,79.02889192872777,88.83819992065429,112.9873498916626,0.0271076116313259,3.1965341584864007,1.264967451352645,1.9315667071337557,PANIC,,,OVERBOUGHT,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|,55,,0.0,55.0,99.0500030517578,0.009786999181448004,True
2022-08-05,AMD,102.30999755859376,-0.0153979987212631,77.3584788719216,89.23799987792968,112.85464988708496,0.0282981258607829,4.327242551606361,2.303377312652183,2.0238652389541776,PANIC,,VOLATILE,OVERBOUGHT,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,100.83000183105467,-0.014465797701651644,False
2022-08-08,AMD,100.06999969482422,-0.0218942226294813,69.73574078318521,89.38639984130859,112.77304988861084,0.0276786807343743,4.4126751977073155,2.7252368896632095,1.687438308044106,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,101.01000213623048,0.009393449028409287,True
2022-08-09,AMD,95.54000091552734,-0.0452683001210318,58.27240630597316,89.32219985961915,112.6540998840332,0.0303464056367748,4.067955286216218,2.9937805689738113,1.074174717242407,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,100.1999969482422,0.04877534004667888,True
2022-08-17,AMD,98.2699966430664,-0.0192614806782153,59.97580644231312,88.75419982910157,111.99759986877442,0.0291945046801987,3.575854929790765,3.607567641159444,-0.0317127113686792,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,92.7300033569336,-0.05637522616648726,False
2022-08-19,AMD,95.9499969482422,-0.044703359060384,48.80161567630781,88.53839981079102,111.7152498626709,0.0302100223199362,3.0285187410259624,3.473284102881942,-0.4447653618559797,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,91.18000030517578,-0.049713358986759264,False
2022-08-22,AMD,92.83999633789062,-0.0324127223477577,40.84587230229263,88.41919967651367,111.52679985046387,0.0312560229326809,2.3827045883277265,3.255168199971099,-0.8724636116433726,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,88.48999786376953,-0.0468547893764375,False
2022-08-26,AMD,91.18000030517578,-0.0617410987976755,37.44705642560148,88.72879974365235,110.5300998687744,0.0324297256870427,0.8747526480573526,2.091354035468235,-1.2166013874108823,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,80.23999786376953,-0.11998247866627006,False
2022-08-29,AMD,88.48999786376953,-0.0295021104672397,39.49955569090631,88.85759963989258,110.27319988250731,0.0324214424981922,0.2590003778239378,1.7248833039393756,-1.4658829261154378,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,78.72000122070312,-0.11040792043081896,False
2022-08-30,AMD,86.94000244140625,-0.0175160522068211,30.84467805950395,88.96499969482421,109.97784992218016,0.0317612521487034,-0.3500245442605632,1.309901734299388,-1.6599262785599511,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,79.61000061035156,-0.08431103778717729,False
2022-08-31,AMD,84.87000274658203,-0.0238095196307281,29.77100179145087,88.98659973144531,109.66274993896484,0.0319841486452867,-0.9883201193354124,0.8502573635724279,-1.8385774829078405,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,82.77999877929688,-0.024625944381383054,False
2022-09-01,AMD,82.33000183105469,-0.0299281351870774,21.608363573008972,88.95819976806641,109.3419499206543,0.0282960351300202,-1.6797674934180549,0.3442523921743313,-2.024019885592386,PANIC,,VOLATILE,,OVERSOLD,BEAR,PANIC,PANIC|BEAR|VOLATILE,60,,0.0,60.0,85.44999694824219,0.03789621095344911,True
2022-09-02,AMD,80.23999786376953,-0.025385690766459,19.88983506006622,88.91439971923828,108.98089992523194,0.0284618532688509,-2.3690810802643227,-0.1984143023133995,-2.170666777950923,PANIC,,VOLATILE,,OVERSOLD,BEAR,PANIC,PANIC|BEAR|VOLATILE,60,,0.0,60.0,84.63999938964844,0.05483551399576523,True
2022-09-06,AMD,78.72000122070312,-0.0189431291566961,19.48865301352309,88.74719970703126,108.617799949646,0.0284137741694136,-3.0033968012544108,-0.7594108021016018,-2.243985999152809,PANIC,,VOLATILE,,OVERSOLD,BEAR,PANIC,PANIC|BEAR|VOLATILE,60,,0.0,60.0,77.02999877929688,-0.021468526615847975,False
